CompetitionID,MatchID,MatchType,MatchDate,MatchDateNew,MatchName,MatchTime,Day/Night,GMTMatchTime,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,FirstBattingSummary,SecondBattingSummary,MATCH_COMMENCE_START_DATE,city,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,RowNo,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,CurrentInnings,1Summary,2Summary,WinningTeamID,MatchType2,MatchOrder,RevisedOver,RevisedTarget,MatchRow,Season,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,MATCH_NO_OF_OVERS,CompetitionName,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage,KO
60,531,T20 (N),29-05-2022,29-May-22,Gujarat Titans VS Rajasthan Royals,20:00,Night,14:30 GMT,18,Rajasthan Royals,35,Gujarat Titans,RR,GT,55,Narendra Modi Stadium,Gujarat Titans Won by 7  Wickets (Winners),Rajasthan Royals,Rajasthan Royals won the Toss and elected to bat, won the Toss and elected to bat,130/9 (20.0 Ov),133/3 (18.1 Ov),2022-05-29T20:00:00,Ahmedabad,42,29,159,86,35,Gujarat Titans,18,Rajasthan Royals,Asia/Kolkata,29-May-22,23:30,74,Nitin Menon,Chris Gaffaney,KN Ananthapadmanabhan,Gujarat Titans Won by 7  Wickets (Winners),https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,2.0,130/9 (20.0 Overs),133/3 (18.1 Overs),35.0,Final,Final,,,74,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,530,T20 (N),27-05-2022,27-May-22,Rajasthan Royals VS Royal Challengers Bangalore,19:30,Night,14:00 GMT,19,Royal Challengers Bangalore,18,Rajasthan Royals,RCB,RR,55,Narendra Modi Stadium,Rajasthan Royals Won by 7 Wickets (Qualified),Rajasthan Royals,Rajasthan Royals won the Toss and elected to Field, won the Toss and elected to Field,157/8 (20.0 Ov),161/3 (18.1 Ov),2022-05-27T19:30:00,Ahmedabad,29,42,44,86,18,Rajasthan Royals,19,Royal Challengers Bangalore,Asia/Kolkata,27-May-22,23:30,73,Chris Gaffaney,Nitin Menon,Anil Chaudhary,Rajasthan Royals Won by 7 Wickets (Qualified),https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,2.0,157/8 (20.0 Overs),161/3 (18.1 Overs),18.0,Qualifier 2,Qualifier 2,,,73,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,529,T20 (N),25-05-2022,25-May-22,Lucknow Super Giants VS Royal Challengers Bangalore,19:30,Night,14:00 GMT,19,Royal Challengers Bangalore,77,Lucknow Super Giants,RCB,LSG,19,Eden Gardens,Royal Challengers Bangalore Won by 14 Runs (Qualified),Lucknow Super Giants,Lucknow Super Giants won the Toss and elected to Field, won the Toss and elected to Field,207/4 (20.0 Ov),193/6 (20.0 Ov),2022-05-25T19:30:00,Kolkata,34,221,352,88,77,Lucknow Super Giants,19,Royal Challengers Bangalore,Asia/Kolkata,25-May-22,23:30,72,Michael Gough,Madanagopal Jayaraman,Bruce Oxenford,Royal Challengers Bangalore Won by 14 Runs (Qualified),https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,2.0,207/4 (20.0 Overs),193/6 (20.0 Overs),19.0,Eliminator,Eliminator,,,72,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,528,T20 (N),24-05-2022,24-May-22,Gujarat Titans VS Rajasthan Royals,19:30,Night,14:00 GMT,18,Rajasthan Royals,35,Gujarat Titans,RR,GT,19,Eden Gardens,Gujarat Titans Won by 7  Wickets (Qualified),Gujarat Titans,Gujarat Titans won the Toss and elected to Field, won the Toss and elected to Field,188/6 (20.0 Ov),191/3 (19.3 Ov),2022-05-24T19:30:00,Kolkata,352,87,34,88,35,Gujarat Titans,18,Rajasthan Royals,Asia/Kolkata,24-May-22,23:30,71,Bruce Oxenford,Virender Kumar Sharma,Michael Gough,Gujarat Titans Won by 7  Wickets (Qualified),https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,2.0,188/6 (20.0 Overs),191/3 (19.3 Overs),35.0,Qualifier 1,Qualifier 1,,,71,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,525,T20 (N),22-05-2022,22-May-22,Sunrisers Hyderabad VS Punjab Kings,19:30,Night,14:00 GMT,20,Sunrisers Hyderabad,15,Punjab Kings,SRH,PBKS,21,Wankhede Stadium,Punjab Kings Won by 5  Wickets ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to bat, won the Toss and elected to bat,157/8 (20.0 Ov),160/5 (15.1 Ov),2022-05-22T19:30:00,Mumbai,44,95,29,86,20,Sunrisers Hyderabad,15,Punjab Kings,Asia/Kolkata,22-May-22,23:30,70,Anil Chaudhary,Nikhil Patwardhan,Chris Gaffaney,Punjab Kings Won by 5  Wickets ,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,2.0,157/8 (20.0 Overs),160/5 (15.1 Overs),15.0,Regular,70th  T20I,,,70,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,524,T20 (N),21-05-2022,21-May-22,Mumbai Indians VS Delhi Capitals,19:30,Night,14:00 GMT,14,Delhi Capitals,17,Mumbai Indians,DC,MI,21,Wankhede Stadium,Mumbai Indians Won by 5  Wickets ,Mumbai Indians,Mumbai Indians won the Toss and elected to Field, won the Toss and elected to Field,159/7 (20.0 Ov),160/5 (19.1 Ov),2022-05-21T19:30:00,Mumbai,42,363,472,86,17,Mumbai Indians,14,Delhi Capitals,Asia/Kolkata,21-May-22,23:30,69,Nitin Menon,Tapan Balwant Sharma,Saiyed Khalid,Mumbai Indians Won by 5  Wickets ,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,2.0,159/7 (20.0 Overs),160/5 (19.1 Overs),17.0,Regular,69th  T20I,,,69,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,523,T20 (N),20-05-2022,20-May-22,Rajasthan Royals VS Chennai Super Kings,19:30,Night,14:00 GMT,13,Chennai Super Kings,18,Rajasthan Royals,CSK,RR,68,Brabourne - CCI,Rajasthan Royals Won by 5  Wickets ,Chennai Super Kings,Chennai Super Kings won the Toss and elected to bat, won the Toss and elected to bat,150/6 (20.0 Ov),151/5 (19.4 Ov),2022-05-20T19:30:00,Mumbai,29,95,354,88,18,Rajasthan Royals,13,Chennai Super Kings,Asia/Kolkata,20-May-22,23:30,68,Chris Gaffaney,Nikhil Patwardhan,Yeshwant Barde,Rajasthan Royals Won by 5  Wickets ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,2.0,150/6 (20.0 Overs),151/5 (19.4 Overs),18.0,Regular,68th  T20I,,,68,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,522,T20 (N),19-05-2022,19-May-22,Royal Challengers Bangalore VS Gujarat Titans,19:30,Night,14:00 GMT,35,Gujarat Titans,19,Royal Challengers Bangalore,GT,RCB,21,Wankhede Stadium,Royal Challengers Bangalore Won by 8  Wickets ,Gujarat Titans,Gujarat Titans won the Toss and elected to bat, won the Toss and elected to bat,168/5 (20.0 Ov),170/2 (18.4 Ov),2022-05-19T19:30:00,Mumbai,159,398,129,86,19,Royal Challengers Bangalore,35,Gujarat Titans,Asia/Kolkata,19-May-22,23:30,67,KN Ananthapadmanabhan,Sadashiv Iyer,Navdeep Singh,Royal Challengers Bangalore Won by 8  Wickets ,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/RCB.png,2.0,168/5 (20.0 Overs),170/2 (18.4 Overs),19.0,Regular,67th  T20I,,,67,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,521,T20 (N),18-05-2022,18-May-22,Kolkata Knight Riders VS Lucknow Super Giants,19:30,Night,14:00 GMT,77,Lucknow Super Giants,16,Kolkata Knight Riders,LSG,KKR,69,DY Patil Stadium,Lucknow Super Giants Won by 2 Runs ,Lucknow Super Giants,Lucknow Super Giants won the Toss and elected to bat, won the Toss and elected to bat,210/0 (20.0 Ov),208/8 (20.0 Ov),2022-05-18T19:30:00,NAVI MUMBAI,354,261,352,88,16,Kolkata Knight Riders,77,Lucknow Super Giants,Asia/Kolkata,18-May-22,23:30,66,Yeshwant Barde,Rohan Pandit,Bruce Oxenford,Lucknow Super Giants Won by 2 Runs ,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,2.0,210/0 (20.0 Overs),208/8 (20.0 Overs),77.0,Regular,66th  T20I,,,66,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,520,T20 (N),17-05-2022,17-May-22,Mumbai Indians VS Sunrisers Hyderabad,19:30,Night,14:00 GMT,20,Sunrisers Hyderabad,17,Mumbai Indians,SRH,MI,21,Wankhede Stadium,Sunrisers Hyderabad Won by 3  Runs ,Mumbai Indians,Mumbai Indians won the Toss and elected to Field, won the Toss and elected to Field,193/6 (20.0 Ov),190/7 (20.0 Ov),2022-05-17T19:30:00,Mumbai,29,63,129,86,17,Mumbai Indians,20,Sunrisers Hyderabad,Asia/Kolkata,17-May-22,23:30,65,Chris Gaffaney,Nitin Pandit,Navdeep Singh,Sunrisers Hyderabad Won by 3  Runs ,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,2.0,193/6 (20.0 Overs),190/7 (20.0 Overs),20.0,Regular,65th  T20I,,,65,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,519,T20,16-05-2022,16-May-22,Punjab Kings VS Delhi Capitals,19:30,Night,14:00 GMT,14,Delhi Capitals,15,Punjab Kings,DC,PBKS,69,DY Patil Stadium,Delhi Capitals Won by 17  Runs ,Punjab Kings,Punjab Kings won the Toss and elected to Field, won the Toss and elected to Field,159/7 (20.0 Ov),142/9 (20.0 Ov),2022-05-16T19:30:00,NAVI MUMBAI,42,398,34,86,15,Punjab Kings,14,Delhi Capitals,Asia/Kolkata,16-May-22,23:30,64,Nitin Menon,Sadashiv Iyer,Michael Gough,Delhi Capitals Won by 17  Runs ,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,2.0,159/7 (20.0 Overs),142/9 (20.0 Overs),14.0,Regular,64th  T20I,,,64,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,518,T20 (N),15-05-2022,15-May-22,Lucknow Super Giants VS Rajasthan Royals,19:30,Night,14:00 GMT,18,Rajasthan Royals,77,Lucknow Super Giants,RR,LSG,68,Brabourne - CCI,Rajasthan Royals Won by 24  Runs ,Rajasthan Royals,Rajasthan Royals won the Toss and elected to bat, won the Toss and elected to bat,178/6 (20.0 Ov),154/8 (20.0 Ov),2022-05-15T19:30:00,Mumbai,311,363,352,92,77,Lucknow Super Giants,18,Rajasthan Royals,Asia/Kolkata,15-May-22,23:30,63,PASHCHIM PATHAK,Tapan Balwant Sharma,Bruce Oxenford,Rajasthan Royals Won by 24  Runs ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,2.0,178/6 (20.0 Overs),154/8 (20.0 Overs),18.0,Regular,63rd  T20I,,,63,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,517,T20 D/N,15-05-2022,15-May-22,Chennai Super Kings VS Gujarat Titans,15:30,Day,10:00 GMT,13,Chennai Super Kings,35,Gujarat Titans,CSK,GT,21,Wankhede Stadium,Gujarat Titans Won by 7  Wickets ,Chennai Super Kings,Chennai Super Kings won the Toss and elected to bat, won the Toss and elected to bat,133/5 (20.0 Ov),137/3 (19.1 Ov),2022-05-15T15:30:00,Mumbai,87,261,29,86,13,Chennai Super Kings,35,Gujarat Titans,Asia/Kolkata,15-May-22,19:30,62,Virender Kumar Sharma,Rohan Pandit,Chris Gaffaney,Gujarat Titans Won by 7  Wickets ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,2.0,133/5 (20.0 Overs),137/3 (19.1 Overs),35.0,Regular,62nd  T20I,,,62,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,516,T20 (N),14-05-2022,14-May-22,Kolkata Knight Riders VS Sunrisers Hyderabad,19:30,Night,14:00 GMT,16,Kolkata Knight Riders,20,Sunrisers Hyderabad,KKR,SRH,39,Maharashtra Cricket Association Stadium,Kolkata Knight Riders Won by 54 Runs ,Kolkata Knight Riders,Kolkata Knight Riders won the Toss and elected to bat, won the Toss and elected to bat,177/6 (20.0 Ov),123/8 (20.0 Ov),2022-05-14T19:30:00,Pune,44,159,34,87,16,Kolkata Knight Riders,20,Sunrisers Hyderabad,Asia/Kolkata,14-May-22,23:30,61,Anil Chaudhary,KN Ananthapadmanabhan,Michael Gough,Kolkata Knight Riders Won by 54 Runs ,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,2.0,177/6 (20.0 Overs),123/8 (20.0 Overs),16.0,Regular,61st T20I,,,61,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,515,T20 (N),13-05-2022,13-May-22,Royal Challengers Bangalore VS Punjab Kings,19:30,Night,14:30 GMT,15,Punjab Kings,19,Royal Challengers Bangalore,PBKS,RCB,68,Brabourne - CCI,Punjab Kings Won by 54  Runs ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to Field, won the Toss and elected to Field,209/9 (20.0 Ov),155/9 (20.0 Ov),2022-05-13T19:30:00,Mumbai,221,63,129,86,19,Royal Challengers Bangalore,15,Punjab Kings,Asia/Kolkata,13-May-22,23:30,60,Madanagopal Jayaraman,Nitin Pandit,Navdeep Singh,Punjab Kings Won by 54  Runs ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,2.0,209/9 (20.0 Overs),155/9 (20.0 Overs),15.0,Regular,60th  T20I,,,60,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,514,T20 (N),12-05-2022,12-May-22,Chennai Super Kings VS Mumbai Indians,19:30,Night,14:00 GMT,13,Chennai Super Kings,17,Mumbai Indians,CSK,MI,21,Wankhede Stadium,Mumbai Indians Won by 5  Wickets ,Mumbai Indians,Mumbai Indians won the Toss and elected to Field, won the Toss and elected to Field,97/10 (16.0 Ov),103/5 (14.5 Ov),2022-05-12T19:30:00,Mumbai,29,482,42,103,13,Chennai Super Kings,17,Mumbai Indians,Asia/Kolkata,12-May-22,23:30,59,Chris Gaffaney,CH Ravikanthreddy,Nitin Menon,Mumbai Indians Won by 5  Wickets ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,2.0,97/10 (16.0 Overs),103/5 (14.5 Overs),17.0,Regular,59th  T20I,,,59,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,513,T20 (N),11-05-2022,11-May-22,Rajasthan Royals VS Delhi Capitals,19:30,Night,14:00 GMT,18,Rajasthan Royals,14,Delhi Capitals,RR,DC,69,DY Patil Stadium,Delhi Capitals Won by 8 Wickets ,Delhi Capitals,Delhi Capitals won the Toss and elected to Field, won the Toss and elected to Field,160/6 (20.0 Ov),161/2 (18.1 Ov),2022-05-11T19:30:00,NAVI MUMBAI,42,95,87,88,18,Rajasthan Royals,14,Delhi Capitals,Asia/Kolkata,11-May-22,23:30,58,Nitin Menon,Nikhil Patwardhan,Virender Kumar Sharma,Delhi Capitals Won by 8 Wickets ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,2.0,160/6 (20.0 Overs),161/2 (18.1 Overs),14.0,Regular,58th  T20I,,,58,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,512,T20 (N),10-05-2022,10-May-22,Lucknow Super Giants VS Gujarat Titans,19:30,Night,14:00 GMT,35,Gujarat Titans,77,Lucknow Super Giants,GT,LSG,39,Maharashtra Cricket Association Stadium,Gujarat Titans Won by 62  Runs ,Gujarat Titans,Gujarat Titans won the Toss and elected to bat, won the Toss and elected to bat,144/4 (20.0 Ov),82/10 (13.5 Ov),2022-05-10T19:30:00,Pune,159,34,44,87,77,Lucknow Super Giants,35,Gujarat Titans,Asia/Kolkata,10-May-22,23:30,57,KN Ananthapadmanabhan,Michael Gough,Anil Chaudhary,Gujarat Titans Won by 62  Runs ,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/LSG.png,2.0,144/4 (20.0 Overs),82/10 (13.5 Overs),35.0,Regular,57th  T20I,,,57,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,511,T20 (N),09-05-2022,09-May-22,Mumbai Indians VS Kolkata Knight Riders,19:30,Night,14:00 GMT,16,Kolkata Knight Riders,17,Mumbai Indians,KKR,MI,69,DY Patil Stadium,Kolkata Knight Riders Won by 52  Runs ,Mumbai Indians,Mumbai Indians won the Toss and elected to Field, won the Toss and elected to Field,165/9 (20.0 Ov),113/10 (17.3 Ov),2022-05-09T19:30:00,NAVI MUMBAI,29,398,352,92,17,Mumbai Indians,16,Kolkata Knight Riders,Asia/Kolkata,09-May-22,23:30,56,Chris Gaffaney,Sadashiv Iyer,Bruce Oxenford,Kolkata Knight Riders Won by 52  Runs ,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,2.0,165/9 (20.0 Overs),113/10 (17.3 Overs),16.0,Regular,56th  T20I,,,56,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,510,T20 (N),08-05-2022,08-May-22,Chennai Super Kings VS Delhi Capitals,19:30,Night,14:00 GMT,13,Chennai Super Kings,14,Delhi Capitals,CSK,DC,69,DY Patil Stadium,Chennai Super Kings Won by 91  Runs ,Delhi Capitals,Delhi Capitals won the Toss and elected to Field, won the Toss and elected to Field,208/6 (20.0 Ov),117/10 (17.4 Ov),2022-05-08T19:30:00,NAVI MUMBAI,42,261,472,88,13,Chennai Super Kings,14,Delhi Capitals,Asia/Kolkata,08-May-22,23:30,55,Nitin Menon,Rohan Pandit,Saiyed Khalid,Chennai Super Kings Won by 91  Runs ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,2.0,208/6 (20.0 Overs),117/10 (17.4 Overs),13.0,Regular,55th  T20I,,,55,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,509,T20 D/N,08-05-2022,08-May-22,Sunrisers Hyderabad VS Royal Challengers Bangalore,15:30,Day,10:00 GMT,19,Royal Challengers Bangalore,20,Sunrisers Hyderabad,RCB,SRH,21,Wankhede Stadium,Royal Challengers Bangalore Won by 67  Runs ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to bat, won the Toss and elected to bat,192/3 (20.0 Ov),125/10 (19.2 Ov),2022-05-08T15:30:00,Mumbai,352,63,311,103,20,Sunrisers Hyderabad,19,Royal Challengers Bangalore,Asia/Kolkata,08-May-22,19:30,54,Bruce Oxenford,Nitin Pandit,PASHCHIM PATHAK,Royal Challengers Bangalore Won by 67  Runs ,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,2.0,192/3 (20.0 Overs),125/10 (19.2 Overs),19.0,Regular,54th  T20I,,,54,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,508,T20 (N),07-05-2022,07-May-22,Lucknow Super Giants VS Kolkata Knight Riders,19:30,Night,14:00 GMT,77,Lucknow Super Giants,16,Kolkata Knight Riders,LSG,KKR,39,Maharashtra Cricket Association Stadium,Lucknow Super Giants Won by 75  Runs ,Kolkata Knight Riders,Kolkata Knight Riders won the Toss and elected to Field, won the Toss and elected to Field,176/7 (20.0 Ov),101/10 (14.3 Ov),2022-05-07T19:30:00,Pune,34,44,159,87,77,Lucknow Super Giants,16,Kolkata Knight Riders,Asia/Kolkata,07-May-22,23:30,53,Michael Gough,Anil Chaudhary,KN Ananthapadmanabhan,Lucknow Super Giants Won by 75  Runs ,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,2.0,176/7 (20.0 Overs),101/10 (14.3 Overs),77.0,Regular,53rd  T20I,,,53,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,507,T20 D/N,07-05-2022,07-May-22,Punjab Kings VS Rajasthan Royals,15:30,Day,10:00 GMT,15,Punjab Kings,18,Rajasthan Royals,PBKS,RR,21,Wankhede Stadium,Rajasthan Royals Won by 6  Wickets ,Punjab Kings,Punjab Kings won the Toss and elected to bat, won the Toss and elected to bat,189/5 (20.0 Ov),190/4 (19.4 Ov),2022-05-07T15:30:00,Mumbai,354,482,29,92,15,Punjab Kings,18,Rajasthan Royals,Asia/Kolkata,07-May-22,19:30,52,Yeshwant Barde,CH Ravikanthreddy,Chris Gaffaney,Rajasthan Royals Won by 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,2.0,189/5 (20.0 Overs),190/4 (19.4 Overs),18.0,Regular,52nd  T20I,,,52,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,506,T20 (N),06-05-2022,06-May-22,Gujarat Titans VS Mumbai Indians,19:30,Night,14:00 GMT,17,Mumbai Indians,35,Gujarat Titans,MI,GT,68,Brabourne - CCI,Mumbai Indians Won by 5  Runs ,Gujarat Titans,Gujarat Titans won the Toss and elected to Field, won the Toss and elected to Field,177/6 (20.0 Ov),172/5 (20.0 Ov),2022-05-06T19:30:00,Mumbai,221,398,352,88,35,Gujarat Titans,17,Mumbai Indians,Asia/Kolkata,06-May-22,23:30,51,Madanagopal Jayaraman,Sadashiv Iyer,Bruce Oxenford,Mumbai Indians Won by 5  Runs ,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,2.0,177/6 (20.0 Overs),172/5 (20.0 Overs),17.0,Regular,51st T20I,,,51,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,505,T20 (N),05-05-2022,05-May-22,Delhi Capitals VS Sunrisers Hyderabad,19:30,Night,14:00 GMT,14,Delhi Capitals,20,Sunrisers Hyderabad,DC,SRH,68,Brabourne - CCI,Delhi Capitals Won by 21  Runs ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to Field, won the Toss and elected to Field,207/3 (20.0 Ov),186/8 (20.0 Ov),2022-05-05T19:30:00,Mumbai,129,95,42,103,14,Delhi Capitals,20,Sunrisers Hyderabad,Asia/Kolkata,05-May-22,23:30,50,Navdeep Singh,Nikhil Patwardhan,Nitin Menon,Delhi Capitals Won by 21  Runs ,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,2.0,207/3 (20.0 Overs),186/8 (20.0 Overs),14.0,Regular,50th  T20I,,,50,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,504,T20 (N),04-05-2022,04-May-22,Royal Challengers Bangalore VS Chennai Super Kings,19:30,Night,14:00 GMT,19,Royal Challengers Bangalore,13,Chennai Super Kings,RCB,CSK,39,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore Won by 13  Runs ,Chennai Super Kings,Chennai Super Kings won the Toss and elected to Field, won the Toss and elected to Field,173/8 (20.0 Ov),160/8 (20.0 Ov),2022-05-04T19:30:00,Pune,159,34,44,87,19,Royal Challengers Bangalore,13,Chennai Super Kings,Asia/Kolkata,04-May-22,23:30,49,KN Ananthapadmanabhan,Michael Gough,Anil Chaudhary,Royal Challengers Bangalore Won by 13  Runs ,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,2.0,173/8 (20.0 Overs),160/8 (20.0 Overs),19.0,Regular,49th  T20I,,,49,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,503,T20 (N),03-05-2022,03-May-22,Gujarat Titans VS Punjab Kings,19:30,Night,14:00 GMT,35,Gujarat Titans,15,Punjab Kings,GT,PBKS,69,DY Patil Stadium,Punjab Kings Won by 8  Wickets ,Gujarat Titans,Gujarat Titans won the Toss and elected to bat, won the Toss and elected to bat,143/8 (20.0 Ov),145/2 (16.0 Ov),2022-05-03T19:30:00,NAVI MUMBAI,87,261,472,116,35,Gujarat Titans,15,Punjab Kings,Asia/Kolkata,03-May-22,23:30,48,Virender Kumar Sharma,Rohan Pandit,Saiyed Khalid,Punjab Kings Won by 8  Wickets ,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,2.0,143/8 (20.0 Overs),145/2 (16.0 Overs),15.0,Regular,48th  T20I,,,48,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,502,T20 (N),02-05-2022,02-May-22,Kolkata Knight Riders VS Rajasthan Royals,19:30,Night,14:00 GMT,18,Rajasthan Royals,16,Kolkata Knight Riders,RR,KKR,21,Wankhede Stadium,Kolkata Knight Riders Won by 7  Wickets ,Kolkata Knight Riders,Kolkata Knight Riders won the Toss and elected to Field, won the Toss and elected to Field,152/5 (20.0 Ov),158/3 (19.1 Ov),2022-05-02T19:30:00,Mumbai,221,63,29,103,16,Kolkata Knight Riders,18,Rajasthan Royals,Asia/Kolkata,02-May-22,23:30,47,Madanagopal Jayaraman,Nitin Pandit,Chris Gaffaney,Kolkata Knight Riders Won by 7  Wickets ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,2.0,152/5 (20.0 Overs),158/3 (19.1 Overs),16.0,Regular,47th  T20I,,,47,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
