BallID,BallUniqueID,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,StrikerID,NonStrikerID,BatsManName,BowlerID,BowlerName,BowlerType,OverNo,OverName,BallNo,Runs,BallRuns,RunsText,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,VideoFile,IsBowlerWicket,CommentOver,BallName,CommentStrikers,NewCommentry,Commentry,UPDCommentry,Day,SESSION_NO,IsExtra,OutBatsManID,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,HatCheck,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
34661435-0839-49A9-896C-B3267D54430E,602214,1,1811,1,77,Lucknow Super Giants,2019-100mb00000000287-ca1a6bb17ae311,2018-100mb00000000040-7f15f6c7f88a11,Aiden Markram,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,,1,One,1,0,0,Zero,0,0,0,0,1,0,0,0,0,0,0,0,0,,,LSGVSPBKS01042025-LSG-Inn1-Over1-Ball1.mp4,0,Over 0.1,0.1,Arshdeep Singh TO Aiden Markram,Arshdeep Singh to Aiden Markram - DOT BALL !!!,"Arshdeep Singh bowling to Aiden Markram, good length ball, pitching outside off stump, Aiden Markram offers no shot","<p>Arshdeep Singh bowling to Aiden Markram, <span style=""color:#2980b9""><strong>MARKRAM AND MARSH ARE OUT IN THE MIDDLE!</strong></span> good length ball, pitching outside off stump, Aiden Markram offers no shot</p>
",1,1,0,,602214,,,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,1,0,0,0,Outside Off stump,Good Length,1,2019-100mb00000000125-2485f88b449911 - 0,0,0,0,0,0,0,0
8EF0F609-BFA5-45E1-9062-8B7257143BF0,602215,2,1811,1,77,Lucknow Super Giants,2019-100mb00000000287-ca1a6bb17ae311,2018-100mb00000000040-7f15f6c7f88a11,Aiden Markram,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,,1,One,2,0,0,Zero,0,0,0,0,1,0,0,0,0,0,0,0,0,,,LSGVSPBKS01042025-LSG-Inn1-Over1-Ball2.mp4,0,Over 0.2,0.2,Arshdeep Singh TO Aiden Markram,Arshdeep Singh to Aiden Markram - DOT BALL !!!,"Arshdeep Singh bowling to Aiden Markram, short of good length ball, pitching on leg stump, Aiden Markram plays a defensive back foot push, no run towards Mid-On","Arshdeep Singh bowling to Aiden Markram, short of good length ball, pitching on leg stump, Aiden Markram plays a defensive back foot push, no run towards Mid-On",1,1,0,,602215,43.00,100.00,0,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,2,0,0,0,Leg stump,Short of Good Length,0,2019-100mb00000000125-2485f88b449911 - 0,0,0,0,0,0,0,0
E0E576B7-FA81-4460-8EFA-7CCD5ED80302,602216,3,1811,1,77,Lucknow Super Giants,2019-100mb00000000287-ca1a6bb17ae311,2018-100mb00000000040-7f15f6c7f88a11,Aiden Markram,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,,1,One,3,1,1,One,1,1,0,0,0,0,0,0,0,0,0,0,0,,,LSGVSPBKS01042025-LSG-Inn1-Over1-Ball3.mp4,0,Over 0.3,0.3,Arshdeep Singh TO Aiden Markram,Arshdeep Singh to Aiden Markram -  ONE RUN !!!,"Arshdeep Singh bowling to Aiden Markram, short of good length ball, pitching outside leg stump, Aiden Markram plays a defensive back foot push for a single towards Short Point","Arshdeep Singh bowling to Aiden Markram, short of good length ball, pitching outside leg stump, Aiden Markram plays a defensive back foot push for a single towards Short Point",1,1,0,,602216,-70.50,-14.50,1,0,,42,OUTSWINGER,97,BACKFOOT PUSH,0,0,3,0,1,0,Outside Leg stump,Short of Good Length,0,2019-100mb00000000125-2485f88b449911 - 0,0,0,0,0,0,0,0
134B2348-43F0-411C-A02E-0AE49B69D80D,602217,4,1811,1,77,Lucknow Super Giants,2018-100mb00000000040-7f15f6c7f88a11,2019-100mb00000000287-ca1a6bb17ae311,Mitchell Marsh,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,,1,One,4,0 WK,W,Wicket,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,LSGVSPBKS01042025-LSG-Inn1-Over1-Ball4.mp4,1,Over 0.4,0.4,Arshdeep Singh TO Mitchell Marsh,Arshdeep Singh to Mitchell Marsh Wicket ,"Arshdeep Singh bowling to Mitchell Marsh, good length ball, pitching outside leg stump, Mitchell Marsh plays an aggressive front foot flick WICKET Mitchell Marsh c Marco Jansen b Arshdeep Singh (Lucknow Super Giants 1 Runs for 1 wickets) towards Short Third Man","<p>Arshdeep Singh bowling to Mitchell Marsh,<span style=""color:#c0392b""><strong>YOU DONT NEED A BETTER START THAN THIS!&nbsp;</strong></span> good length ball, pitching outside leg stump, Mitchell Marsh trying to work the ball on the leg side was surprised by the extra bounce, ends up getting the leading edge. Jansesn at short third man calls for it and takes a safe catch. <strong>Early blow!&nbsp;</strong><br />
<strong>WICKET Mitchell Marsh c Marco Jansen b Arshdeep Singh (Lucknow Super Giants 1 Runs for 1 wickets)</strong></p> <blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">???????????????????????? start for <a href=""https://twitter.com/hashtag/PBKS?src=hash&amp;ref_src=twsrc%5Etfw"">#PBKS</a> ??<br><br>Arshdeep Singh strikes in the opening over to dismiss the in-form Mitchell Marsh ????<br><br>Updates ?? <a href=""https://t.co/j3IRkQFZpI"">https://t.co/j3IRkQFZpI</a><a href=""https://twitter.com/hashtag/TATAIPL?src=hash&amp;ref_src=twsrc%5Etfw"">#TATAIPL</a> | <a href=""https://twitter.com/hashtag/LSGvPBKS?src=hash&amp;ref_src=twsrc%5Etfw"">#LSGvPBKS</a> | <a href=""https://twitter.com/PunjabKingsIPL?ref_src=twsrc%5Etfw"">@PunjabKingsIPL</a> <a href=""https://t.co/0odWyuSAX0"">pic.twitter.com/0odWyuSAX0</a></p>&mdash; IndianPremierLeague (@IPL) <a href=""https://twitter.com/IPL/status/1907075344320061686?ref_src=twsrc%5Etfw"">April 1, 2025</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
",1,1,0,2018-100mb00000000040-7f15f6c7f88a11,602217,-47.00,-61.50,0,0,,42,OUTSWINGER,40,FRONTFOOT FLICK,0,0,4,0,1,1,Outside Leg stump,Good Length,1,2019-100mb00000000125-2485f88b449911 - 1,0,0,0,0,0,0,0
CE8DE250-C22C-4655-91A3-5DBFBB903439,602218,5,1811,1,77,Lucknow Super Giants,2019-100mb00000000136-9313d156449c11,2019-100mb00000000287-ca1a6bb17ae311,Nicholas Pooran,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,,1,One,5,1,1,One,1,1,0,0,0,0,0,0,0,0,0,0,0,,,LSGVSPBKS01042025-LSG-Inn1-Over1-Ball5.mp4,0,Over 0.5,0.5,Arshdeep Singh TO Nicholas Pooran,Arshdeep Singh to Nicholas Pooran -  ONE RUN !!!,"Arshdeep Singh bowling to Nicholas Pooran, full length ball, pitching outside off stump, Nicholas Pooran plays an aggressive cover drive on the front foot for a single towards Deep Covers","Arshdeep Singh bowling to Nicholas Pooran, full length ball, pitching outside off stump, Nicholas Pooran plays an aggressive cover drive on the front foot for a single towards Deep Covers",1,1,0,,602218,158.50,59.50,1,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,5,0,2,1,Outside Off stump,Full Length,2,2019-100mb00000000125-2485f88b449911 - 0,0,0,0,0,0,0,0
4F9BFC5E-42F8-4065-9723-513D4892B383,602219,6,1811,1,77,Lucknow Super Giants,2019-100mb00000000287-ca1a6bb17ae311,2019-100mb00000000136-9313d156449c11,Aiden Markram,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,,1,One,6,1,1,One,1,1,0,0,0,0,0,0,0,0,0,0,0,,,LSGVSPBKS01042025-LSG-Inn1-Over1-Ball6.mp4,0,Over 0.6,0.6,Arshdeep Singh TO Aiden Markram,Arshdeep Singh to Aiden Markram -  ONE RUN !!!,"Arshdeep Singh bowling to Aiden Markram, short of good length ball, pitching on middle stump, Aiden Markram uncomfortably  plays an aggressive square drive on back foot for a single","Arshdeep Singh bowling to Aiden Markram, short of good length ball, pitching on middle stump, Aiden Markram uncomfortably  plays an aggressive square drive on back foot for a single",1,1,0,,602219,-127.50,-76.00,1,0,,30,ANGLED ACROSS,16,BACKFOOT SQUARE DRIVE,0,0,6,0,3,1,Middle stump,Short of Good Length,0,2019-100mb00000000125-2485f88b449911 - 0,0,0,0,0,0,0,0
53AC47C3-BA89-4690-B7F8-51428FCC7EF7,602220,1,1811,1,77,Lucknow Super Giants,2019-100mb00000000287-ca1a6bb17ae311,2019-100mb00000000136-9313d156449c11,Aiden Markram,2019-100mb00000000069-7aeb5c411e3711,Lockie Ferguson,,2,Two,1,1,1,One,1,1,0,0,0,0,0,0,0,0,0,0,0,,,LSGVSPBKS01042025-LSG-Inn1-Over2-Ball1.mp4,0,Over 1.1,1.1,Lockie Ferguson TO Aiden Markram,Lockie Ferguson to Aiden Markram -  ONE RUN !!!,"Lockie Ferguson bowling to Aiden Markram, good length ball, pitching outside off stump, Aiden Markram glides it for a single towards Square Third Man","<p>Lockie Ferguson bowling to Aiden Markram, <span style=""color:#c0392b""><strong>FERGUSON FOR THE FIRST TIME THIS SEASON!&nbsp;</strong></span> good length ball, pitching outside off stump, Aiden Markram glides it for a singletowards Square Third Man</p>
",1,1,0,,602220,-117.50,-71.50,1,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2025/Lucknow-Super-Giants-VS-Punjab-Kings-(01-Apr-2025)/File_1-2-602220.jpg,38,STRAIGHT BALL,44,GLIDE,0,0,1,1,4,1,Outside Off stump,Good Length,1,2019-100mb00000000069-7aeb5c411e3711 - 0,0,0,0,0,0,0,0
0F68335C-185E-48CF-8840-357FF046FBC9,602221,2,1811,1,77,Lucknow Super Giants,2019-100mb00000000136-9313d156449c11,2019-100mb00000000287-ca1a6bb17ae311,Nicholas Pooran,2019-100mb00000000069-7aeb5c411e3711,Lockie Ferguson,,2,Two,2,2 (WD),2,Two,0,0,0,0,0,2,1,0,0,0,0,0,0,,,LSGVSPBKS01042025-LSG-Inn1-Over2-Ball2.mp4,0,Over 1.2,1.2,Lockie Ferguson TO Nicholas Pooran,Lockie Ferguson to Nicholas Pooran 2 (WD),"Lockie Ferguson bowling to Nicholas Pooran, good length ball, pitching outside leg stump, Nicholas Pooran offers no shot, 2 wide(s) gets added to the extras","Lockie Ferguson bowling to Nicholas Pooran, good length ball, pitching outside leg stump, Nicholas Pooran offers no shot, 2 wide(s) gets added to the extras",1,1,1,,602221,-117.50,-71.50,2,0,,41,INSWINGER,105,LEFT ALONE,0,0,2,1,6,1,Outside Leg stump,Good Length,0,2019-100mb00000000069-7aeb5c411e3711 - 0,0,0,0,0,0,0,0
200030B8-B865-4D3E-AF18-82C4076847C7,602222,3,1811,1,77,Lucknow Super Giants,2019-100mb00000000287-ca1a6bb17ae311,2019-100mb00000000136-9313d156449c11,Aiden Markram,2019-100mb00000000069-7aeb5c411e3711,Lockie Ferguson,,2,Two,2,0,0,Zero,0,0,0,0,1,0,0,0,0,0,0,0,0,,,LSGVSPBKS01042025-LSG-Inn1-Over2-Ball3.mp4,0,Over 1.2,1.2,Lockie Ferguson TO Aiden Markram,Lockie Ferguson to Aiden Markram - DOT BALL !!!,"Lockie Ferguson bowling to Aiden Markram, short of good length ball, pitching outside off stump, Aiden Markram plays a defensive shot on back foot, no run towards Short Extra Covers","Lockie Ferguson bowling to Aiden Markram, short of good length ball, pitching outside off stump, Aiden Markram plays a defensive shot on back foot, no run towards Short Extra Covers",1,1,0,,602222,-64.50,46.50,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,3,1,6,1,Outside Off stump,Short of Good Length,0,2019-100mb00000000069-7aeb5c411e3711 - 0,0,0,0,0,0,0,0
B2D7A8B7-E64D-482E-872E-E0E5862DFE7E,602223,4,1811,1,77,Lucknow Super Giants,2019-100mb00000000287-ca1a6bb17ae311,2019-100mb00000000136-9313d156449c11,Aiden Markram,2019-100mb00000000069-7aeb5c411e3711,Lockie Ferguson,,2,Two,3,0,0,Zero,0,0,0,0,1,0,0,0,0,0,0,0,0,,,LSGVSPBKS01042025-LSG-Inn1-Over2-Ball4.mp4,0,Over 1.3,1.3,Lockie Ferguson TO Aiden Markram,Lockie Ferguson to Aiden Markram - DOT BALL !!!,"Lockie Ferguson bowling to Aiden Markram, good length ball, pitching outside off stump, Aiden Markram uncomfortably  plays an aggressive cover drive on the front foot, no run","Lockie Ferguson bowling to Aiden Markram, good length ball, pitching outside off stump, Aiden Markram uncomfortably  plays an aggressive cover drive on the front foot, no run",1,1,0,,602223,63.50,46.50,0,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,4,1,6,1,Outside Off stump,Good Length,0,2019-100mb00000000069-7aeb5c411e3711 - 0,0,0,0,0,0,0,0
