CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,GMTMatchEndTime,GMTMatchEndDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,TeamType,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,PreMatchCommentary,PostMatchCommentary,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage,KO
203,1812,8,T20 (N),Post,2025-04-02,2 Apr 2025,Royal Challengers Bengaluru vs Gujarat Titans,19:30,14:00 GMT,2025-04-02,18:29 GMT,2025-04-02,19,Royal Challengers Bengaluru,35,Gujarat Titans,RCB,GT,12,M Chinnaswamy Stadium,Gujarat Titans Won by 8  Wickets ,Gujarat Titans,Gujarat Titans Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,169/8 (20.0 Ov),170/2 (17.5 Ov),,2025-04-02 19:30:00,Bengaluru,,,https://shop.royalchallengers.com/ticket,,,,,314,574,87,87,19,Royal Challengers Bengaluru,#319490,#df7317,#319490,#df7317,35,Gujarat Titans,Asia/Kolkata,2 Apr 2025,23:59,20,0,T20,14,,Tata Ipl 2025,Ulhas Gandhe,Abhijit Bhattacharya,Virender Kumar Sharma,Gujarat Titans Won by 8  Wickets ,https://scores.iplt20.com/ipl/teamlogos/NVAlbtIyB81740555172aFPMviEPyJ1710927747rcb.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/NVAlbtIyB81740555172aFPMviEPyJ1710927747rcb.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,0,+9.5,2019-100mb00000000122-ba35f672449711,Sherfane Rutherford,30,18,1,3,166.66,https://scores.iplt20.com/ipl/playerimages/yCmE4xpdlE1742809094122.png,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,73,39,5,6,187.17,https://scores.iplt20.com/ipl/playerimages/TrOBcgbhtU1742808869182.png,2018-100mb00000000036-2af54408f88a11,Josh Hazlewood,3.5,43,0,1,11.22,23.0,https://scores.iplt20.com/ipl/playerimages/NJacpRkmy8174255069936.png,,,,2,169/8 (20.0 Overs),169,8,20.0,8.45,170/2 (17.5 Overs),170,2,17.5,9.53,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,Match 14,,,"<p><strong>FIRE UP, FOLKS! The M. Chinnaswamy Stadium is locked and loaded for a blockbuster between Royal Challengers Bengaluru and Gujarat Titans. This one&#39;s got spice, bite, and enough drama to keep you on the edge of your seat!</strong></p>

<p><strong>RCB are walking in with a spring in their step&mdash;two wins on the bounce away from home and the batting is looking red-hot. Virat Kohli and Phil Salt at the top? Absolute dynamite. And Rajat Patidar, wearing the captain&rsquo;s armband, has led with purpose and calm&mdash;runs, decisions, presence, he&#39;s ticking all the boxes.</strong></p>

<p><strong>Now here&rsquo;s the sub-plot. Mohammed Siraj&mdash;seven seasons in RCB colours&mdash;now lining up against them. He knows that ground like the back of his hand. And don&rsquo;t be surprised if there&rsquo;s a little chin music when he runs in to bowl to Kohli. That&rsquo;s a mouth-watering face-off. High-voltage stuff, that.</strong></p>

<p><strong>On the other side, Gujarat Titans have their own trump cards. Sai Sudharsan&rsquo;s in the form of his life. Shubman Gill and Jos Buttler are due, and when they fire, they don&rsquo;t just knock&mdash;they smash the door down. Middle-order? Still a work in progress, but they&rsquo;ll want to build on that big win over Mumbai.</strong></p>

<p><strong>And don&rsquo;t forget the venue. The Chinnaswamy isn&rsquo;t just a ground, it&rsquo;s a living, breathing beast. Short boundaries, flat deck&mdash;bowlers, beware. But the tale has a twist: the pitch looks dry and tired. Spinners could come into play. Tactical smarts will count tonight.</strong></p>

<p><strong>This one&rsquo;s not just two teams&mdash;it&rsquo;s two heavyweights throwing punches. RCB want to stamp their authority at home. GT want to prove they&rsquo;re not just good at home&mdash;they&rsquo;re good anywhere. Buckle up, this could go down to the wire!<br />
<br />
<img alt="""" src=""https://scores.bcci.tv/matchcentre/commentaryFiles/IPL 2025 Head to Head - 640px width (5)_1743599718.gif"" /><br />
<br />
Venue Stats ( Since IPL 2024)&nbsp;<br />
<img alt="""" src=""https://scores.bcci.tv/matchcentre/commentaryFiles/IPl Stats Temp 2024 (3)_1743600449.jpg"" />&nbsp;</strong><br />
&nbsp;</p>

<p><strong>Pitch Report | Matthew Hayden &amp; Murali Kartik</strong><br />
&ldquo;We&rsquo;re on pitch number 6 today, and interestingly, it wasn&rsquo;t used at all last season. The square boundaries measure 68 and 61 metres, while the cover and midwicket boundaries stretch to 74 and 68 metres respectively. The shortest boundary &mdash; third man/fine leg &mdash; is just 55 metres, with a straight hit at 73 metres. It&rsquo;s a dry surface, but local insights suggest it&rsquo;ll offer decent bounce. There&rsquo;s also a chance of dew later, which is why most teams have preferred chasing here.&nbsp;It&rsquo;s live and evenly spread across the center &mdash; the kind of surface seamers like Hazlewood and Ishant will be licking their lips over. Very firm underneath, and visually, you can spot the blend &mdash; a mix of grey and black clay. While it&rsquo;s dry, it should still play true with good bounce. And with those boundary sizes, especially straight down the ground, batters will fancy themselves if the ball comes on. Historically, the toss hasn&rsquo;t made much of a difference &mdash; only 3 of the last 7 games here were won chasing. Average first-innings score? Around 197. Expect something in that range again today.&rdquo;&nbsp;<br />
<img alt="""" src=""https://scores.bcci.tv/matchcentre/commentaryFiles/IPl Stats Temp 2024 (7)_1743602234.gif"" /><br />
<br />
<br />
<br />
<strong>TOSS UPDATE :</strong> <img alt="""" src=""https://bcci-stats-sports-mechanic.s3.amazonaws.com/matchcentre/images/commentary/smiley/GT-text.png"" style=""height:20px; width:32px"" title="""" /><span style=""color:#2980b9""><strong>&nbsp;Won the Toss and Elected to Field&nbsp;</strong></span><br />
&nbsp;</p>
<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">???? Toss ????<a href=""https://twitter.com/gujarat_titans?ref_src=twsrc%5Etfw"">@gujarat_titans</a> elected to field against <a href=""https://twitter.com/RCBTweets?ref_src=twsrc%5Etfw"">@RCBTweets</a> <br><br>Updates ?? <a href=""https://t.co/teSEWkWPWL"">https://t.co/teSEWkWPWL</a> <a href=""https://twitter.com/hashtag/TATAIPL?src=hash&amp;ref_src=twsrc%5Etfw"">#TATAIPL</a> | <a href=""https://twitter.com/hashtag/RCBvGT?src=hash&amp;ref_src=twsrc%5Etfw"">#RCBvGT</a> <a href=""https://t.co/zF2RIz9oS4"">pic.twitter.com/zF2RIz9oS4</a></p>&mdash; IndianPremierLeague (@IPL) <a href=""https://twitter.com/IPL/status/1907426675064811785?ref_src=twsrc%5Etfw"">April 2, 2025</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
","<p><strong>Powerplay (Overs 1-6)</strong><br />
<span style=""color:#c0392b""><strong>RCB:- 38/3 (6.33 rpo, 4x4, 1x6) </strong></span><span style=""color:#000000""><strong>ll</strong></span><span style=""color:#2980b9""><strong>&nbsp;GT:- 42/1&nbsp; (7 rpo, 3x4, 2x6)</strong></span><br />
<br />
<strong>Middle (Overs 7-15)</strong><br />
<span style=""color:#c0392b""><strong>RCB:- 67/3 (7.44 rpo, 8x4, 2x6)&nbsp;</strong></span><span style=""color:#000000""><strong>ll</strong></span><span style=""color:#2980b9""><strong>&nbsp;GT:- 92/1&nbsp; (10.22 rpo, 10x4, 5x6)</strong></span><br />
<br />
<strong>Death Overs (Overs 16-20)</strong><br />
<span style=""color:#c0392b""><strong>RCB:- 64/2 (12.8 rpo, 3x4, 6x6)&nbsp;</strong></span><span style=""color:#000000""><strong>ll</strong></span><span style=""color:#2980b9""><strong>&nbsp;GT:- 36/0 in 2.5 overs&nbsp; (12.70 rpo, 1x4, 4x6)&nbsp;</strong></span><br />
<br />
&nbsp;</p>

<p><strong>Gujarat Titans emerged victorious in a thrilling encounter at the M Chinnaswamy Stadium, chasing down 170 with ease, thanks to a masterclass from Jos Buttler and Sai Sudharsan. Despite a strong batting effort from Royal Challengers Bangalore, they could only manage 169/8 in their allotted 20 overs.</strong></p>

<p><strong>RCB got off to a shaky start, losing Virat Kohli early for just 7. They were further pegged back by Mohammed Siraj&rsquo;s impressive spell, picking up key wickets of Phil Salt (14) and Devdutt Padikkal (4). A valiant effort from Liam Livingstone, who scored 54 off 40 balls, helped steady the ship for RCB. Jitesh Sharma (33) and Tim David (32) also chipped in, but the middle-order collapse meant RCB could only set a modest target of 170.</strong></p>

<p><strong>In response, Gujarat Titans made light work of the chase, reaching the target in just 17.5 overs. Sudharsan played a crucial role with a composed 49 off 36 balls, while Buttler&rsquo;s explosive 73* from 39 balls guided them to victory. Rutherford&rsquo;s quick-fire 30* (18) further added to the momentum.</strong></p>

<p><br />
<strong><img alt="""" src=""https://scores.bcci.tv/matchcentre/commentaryFiles/Post_1743616619.jpg"" style=""width:640px"" /></strong><br />
&nbsp;</p>

<p><strong>Rajat Patidar | RCB Captain:</strong><br />
<span style=""color:#c0392b""><strong>&nbsp;&quot;We were targeting around 190 after the powerplay, but the early wickets set us back.&nbsp;The intent was right, but ideally, we should&#39;ve only lost one or two wickets in the powerplay. Losing three made a big difference.Our bowlers were exceptional. They put in a lot of hard work, and despite the total not being easy to defend, they did brilliantly, pushing the opposition till the 18th over.After losing those three wickets, the way Jitesh, Tim, and the other batters came in and batted was fantastic. That was a big positive from this match.We&rsquo;re confident in our batting line-up. They&rsquo;re showing great intent, and that&rsquo;s a good sign moving forward for us.&quot;&nbsp;</strong></span><br />
<br />
<strong>Shubman Gill | GT Captain: </strong><br />
<span style=""color:#2980b9""><strong>&quot;Restricting them to 170 on this ground was a solid effort. This pitch can produce anything&mdash;sometimes it can get you to 250, other times it offers something for the bowlers early on. We knew that if we took early wickets, we&#39;d be in the game. It&#39;s disappointing, but you have to keep coming back and grabbing the next opportunity. With the bat, we adapted well to the situation, and that&#39;s what mattered. It&#39;s all about playing smartly according to the conditions.&quot;&nbsp;</strong></span><br />
<br />
<strong>Mohammed Siraj | Player of the Match:</strong><br />
<span style=""color:#2980b9""><strong>&quot;It was an emotional moment for me, switching from red to blue after spending seven years here. But once I got the ball in my hand, I was fine. As a huge Ronaldo fan, the celebration was for him. I&#39;ve been consistent with my performances, but during the break, I focused on correcting my mistakes and worked on my fitness. When I got picked up by Gujarat Titans, I had a conversation with Ashish Bhai, and Nehra Bhai always tells me to enjoy my bowling. Ishant Bhai helps with my line and length. My mindset is simple&mdash;believe in myself, and the pitch doesn&rsquo;t matter.&quot;</strong></span></p>
",14,190,0,0,Mohammed Siraj,Bowling,63,-,-,3,19,https://scores.iplt20.com/ipl/playerimages/MjMkxNlxwi174280897663.png,
203,1811,8,T20 (N),Post,2025-04-01,1 Apr 2025,Lucknow Super Giants vs Punjab Kings,19:30,14:00 GMT,2025-04-01,18:29 GMT,2025-04-01,77,Lucknow Super Giants,15,Punjab Kings,LSG,PBKS,49,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Punjab Kings Won by 8  Wickets ,Punjab Kings,Punjab Kings Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,171/7 (20.0 Ov),177/2 (16.2 Ov),,2025-04-01 19:30:00,Lucknow,,,https://in.bookmyshow.com/sports/lucknow-super-giants-ipl-2025/ET00434775,,,,,527,452,221,92,77,Lucknow Super Giants,#319490,#df7317,#319490,#df7317,15,Punjab Kings,Asia/Kolkata,1 Apr 2025,23:59,20,0,T20,13,,Tata Ipl 2025,VINOD SESHAN,Abhijeet Bengeri,Madanagopal Jayaraman,Punjab Kings Won by 8  Wickets ,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,0,+9.5,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer,52,30,3,4,173.33,https://scores.iplt20.com/ipl/playerimages/oIJxFMSV5z174289324712.png,2022-100mb00000001541-e0ad58e954e911,Nehal Wadhera,43,25,3,4,172.0,https://scores.iplt20.com/ipl/playerimages/ISEugwtl9i17428932981541.png,2020-100mb00000000525-4d2e1ac6639511,Abdul Samad,0.2,6,0,0,18.0,0.0,https://scores.iplt20.com/ipl/playerimages/GE3UofaBe71742738872525.png,,,,2,171/7 (20.0 Overs),171,7,20.0,8.55,177/2 (16.2 Overs),177,2,16.2,10.84,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,15,Match 13,,,"<p><strong>The IPL narrative often pivots on moments of redemption and resilience, and the upcoming match between Lucknow Super Giants <img alt="""" src=""https://bcci-stats-sports-mechanic.s3.amazonaws.com/matchcentre/images/commentary/smiley/LSG-text.png"" style=""height:18px; width:40px"" title="""" /> and Punjab Kings <img alt="""" src=""https://bcci-stats-sports-mechanic.s3.amazonaws.com/matchcentre/images/commentary/smiley/PK-text.png"" style=""height:20px; width:54px"" title="""" /> at the Ekana Cricket Stadium perfectly embodies this spirit. Both teams arrive with momentum yet carry distinctly different emotional baggage from their recent performances.</strong></p>

<p><strong>Lucknow Super Giants enter the contest with a rollercoaster of emotions behind them. Their recent match against Delhi Capitals was a nail-biting affair that slipped through their fingers, only to be followed by a comprehensive victory against Sunrisers Hyderabad that restored their confidence. The bowling unit, initially struggling without key players Akash Deep and Mayank Yadav, found unexpected heroes in Shardul Thakur and Prince Yadav. Their resurgence couldn&#39;t have come at a better time, especially with the Ekana pitch promising a more bowler-friendly surface.</strong></p>

<p><strong>Punjab Kings, conversely, ride high on the wave of their recent triumph against the Gujarat Titans. Shreyas Iyer&#39;s nearly perfect 97 and the breakthrough performances of Priyansh Arya and Shashank Singh have injected new energy into the squad. Their batting depth looks formidable, though their bowling attack will be tested on a surface that demands precision and strategy.</strong></p>

<p><strong>The match presents a fascinating subtext of individual performances and team dynamics. Nicholas Pooran&#39;s explosive batting for LSG contrasts with Rishabh Pant&#39;s current struggles, while Punjab&#39;s Vyshak Vijaykumar has emerged as a crucial death-over specialist. Mitchell Marsh&#39;s consistent form adds another layer of intrigue to an already complex narrative.</strong></p>

<p><strong>As the sun sets on the Ekana Stadium, IPLfans can expect nothing less than a thrilling encounter that encapsulates the essence of T20 cricket &ndash; unpredictability, drama, and the potential for individual brilliance to transform a game.<br />
<br />
<img alt="""" src=""https://scores.bcci.tv/matchcentre/commentaryFiles/IPL 2025 Head to Head - 640px width (13)_1743513518.gif"" style=""width:640px"" /><br />
<br />
Stats At Ekana Stadium:</strong><br />
In 13 matches played at this venue, teams chasing have a slight advantage, winning 7 compared to 6 wins for teams batting first. The average score stands at 166. Pace bowlers have been more effective, taking 61% of the wickets, while spinners account for the remaining 39%.<br />
<img alt="""" src=""https://scores.bcci.tv/matchcentre/commentaryFiles/IPl Stats Temp 2024 (2)_1743514389.jpg"" />&nbsp;<br />
&nbsp;</p>

<p><strong>Pitch Report&nbsp; | Deep Dasgupta and Graeme Swann:</strong><br />
&quot;We&rsquo;re set for the first game of the season here in Lucknow, and the match will be played on a <strong>red soil pitch</strong>. Known for being a high-scoring venue, this surface offers good <strong>pace and bounce</strong>, with nice carry through to the keeper. The ground dimensions provide some relief for bowlers &mdash; it&rsquo;s <strong>70 meters</strong> to the right, <strong>64 meters</strong> to the left, and <strong>77 meters straight</strong> down the ground, which could help contain big hits.The pitch has an <strong>even covering of grass</strong>, but there&rsquo;s likely to be <strong>minimal seam or spin movement</strong>, making it an excellent surface for batting. It looks absolutely glorious for stroke play, and <strong>chasing might be the smarter option</strong> under these conditions.That said, there&rsquo;s a bit of breeze around and while dew is usually expected here, it wasn&rsquo;t present last night. So, while teams may lean toward chasing, <strong>batting first isn&rsquo;t a bad option either</strong> depending on strategy and conditions as the game progresses.&quot;</p>

<p><br />
<img alt="""" src=""https://scores.bcci.tv/matchcentre/commentaryFiles/IPl Stats Temp 2024 (6)_1743514663.gif"" /><br />
<br />
<br />
<br />
<strong>TOSS: <img alt="""" src=""https://bcci-stats-sports-mechanic.s3.amazonaws.com/matchcentre/images/commentary/smiley/PK-text.png"" style=""height:20px; width:54px"" title="""" /><span style=""color:#c0392b"">&nbsp;Won the Toss and Elected to Field&nbsp;</span></strong><br />
&nbsp;</p>
<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">???? Toss ????<a href=""https://twitter.com/PunjabKingsIPL?ref_src=twsrc%5Etfw"">@PunjabKingsIPL</a> won the toss and elected to bowl first against <a href=""https://twitter.com/LucknowIPL?ref_src=twsrc%5Etfw"">@LucknowIPL</a> <br><br>Updates ?? <a href=""https://t.co/j3IRkQFZpI"">https://t.co/j3IRkQFZpI</a><a href=""https://twitter.com/hashtag/TATAIPL?src=hash&amp;ref_src=twsrc%5Etfw"">#TATAIPL</a> | <a href=""https://twitter.com/hashtag/LSGvPBKS?src=hash&amp;ref_src=twsrc%5Etfw"">#LSGvPBKS</a> <a href=""https://t.co/DVuoMtnnop"">pic.twitter.com/DVuoMtnnop</a></p>&mdash; IndianPremierLeague (@IPL) <a href=""https://twitter.com/IPL/status/1907064577281683683?ref_src=twsrc%5Etfw"">April 1, 2025</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
","<p><strong>Powerplay (Overs 1-6)</strong><br />
<span style=""color:#2980b9""><strong>LSG : 39/3 (6.5 rpo, 4x4, 1x6) </strong></span><span style=""color:#000000""><strong>ll</strong></span><span style=""color:#2980b9""><strong>&nbsp;</strong></span><span style=""color:#c0392b""><strong>PBKS : 62/1 (10.3 rpo, 7x4, 3x6)</strong></span><br />
<br />
<strong>Middle Overs (Over 7-15)&nbsp;</strong><br />
<span style=""color:#2980b9""><strong>LSG : 78/1 (8.6 rpo, 8x4, 4x6) </strong></span><strong>|| <span style=""color:#c0392b"">PBKS : 93/1 (10.3 rpo, 8x4, 5x6)</span></strong><br />
<br />
<strong>Death Overs (Over 16-20)&nbsp;</strong><br />
<span style=""color:#2980b9""><strong>LSG : 54/3 (10.8 rpo, 3x4,3x6)&nbsp;</strong></span><strong>|| <span style=""color:#c0392b"">PBKS : 22/0 in 1.2 Overs (16.5 rpo, 1x4, 3x6)</span></strong><br />
<br />
&nbsp;</p>

<p><strong>Punjab Kings have finally roared to life in IPL 2025! Chasing 172, they made light work of the target, breezing to 177/2 in just 16.2 overs, thanks to a blazing 69 off 34 from Prabhsimran Singh and a captain&rsquo;s knock from Shreyas Iyer.</strong></p>

<p><strong>Electing to bowl first, PBKS got off to a dream start as Arshdeep Singh removed Mitchell Marsh for a golden duck. Despite a counter-attacking 44 from Nicholas Pooran, who hammered 7 boundaries, LSG kept losing wickets at key moments. Ayush Badoni played a gritty hand of 41, and Abdul Samad&rsquo;s late cameo (27 off 12) helped them post a competitive 171/7. But with Arshdeep (3/43) and Jansen (1/28) controlling the pace, LSG couldn&rsquo;t quite shift gears in the death overs.</strong></p>

<p><strong>The chase? Oh, it was a Prabhsimran masterclass! The wicketkeeper-batter unleashed his full range&mdash;lofts, scoops, and signature drives&mdash;bringing up his fifty in just 23 balls. A couple of towering sixes over mid-wicket lit up the Ekana night, before he fell on 69. But PBKS didn&rsquo;t break stride.</strong></p>

<p><strong>Shreyas Iyer, calm and calculated, anchored the chase with an unbeaten 52 off 30, while Impact Player Nehal Wadhera finished things in style with a rollicking 43*. The pair added an unbroken 67-run stand to seal the game with 22 balls to spare.</strong><br />
<br />
<img alt="""" src=""https://scores.bcci.tv/matchcentre/commentaryFiles/m13final_1743529445.jpg"" style=""width:640px"" /><br />
&nbsp;</p>

<p><strong>Rishabh Pant | LSG Captain:</strong><br />
<strong><span style=""color:#2980b9"">&ldquo;We were probably 20&ndash;25 runs short, and in a game like this, those runs make a big difference. But that&rsquo;s cricket&mdash;these things happen. We&rsquo;re still getting a feel for the conditions here at our home ground and trying to figure out the best way to approach them.</span></strong><strong><span style=""color:#2980b9"">Losing early wickets never helps when you&rsquo;re aiming for a big total, but credit to the boys&mdash;everyone&rsquo;s putting in the effort and trying to push the game forward. The plan was to prepare a slightly slower pitch, and I think we got that. The slower balls were definitely gripping and sticking a bit, but we couldn&rsquo;t capitalize enough with the bat.</span></strong><strong><span style=""color:#2980b9"">We&rsquo;ve got to take the learnings from this match and keep moving forward. There are a lot of positives to take despite the loss&mdash;we just need to tighten a few areas and come back stronger in the next game.&rdquo;</span></strong><br />
<br />
<br />
<strong>Shreyas Iyer | PBKS Captain:</strong><br />
<strong><span style=""color:#c0392b"">&ldquo;This is exactly the kind of start we needed. The boys executed their roles brilliantly&mdash;everyone contributed in their own way, and what we spoke about in the team meeting was implemented to perfection on the field.</span></strong><strong><span style=""color:#c0392b"">Honestly, there&rsquo;s no fixed formula or &lsquo;right combination&rsquo; in T20s. What matters most is the camaraderie and the synergy among players&mdash;when that clicks, the results follow. Every team in this tournament has the potential to win; it&rsquo;s about bringing that unified mindset into each game.</span></strong><strong><span style=""color:#c0392b"">As for me, I try to stay in the present and not get caught up in what&rsquo;s already done. Even this innings is history now&mdash;I&rsquo;m already looking ahead and focusing on the next challenge.&rdquo;</span></strong><br />
&nbsp;</p>

<p><strong>Prabhsimran Singh | Player of the Match:</strong><br />
<span style=""color:#c0392b""><strong>&ldquo;Everyone knows what a legend he is&mdash;having someone like Ricky Ponting as coach is a huge boost. He&rsquo;s always incredibly positive. He doesn&rsquo;t dwell on the &#39;what-ifs&#39; and keeps reminding us to back our natural game.</strong></span><span style=""color:#c0392b""><strong>Those sweeps and switch hits? I&#39;ve put in a lot of practice on those in the nets. This is the kind of platform where performances can push you closer to your dream&mdash;playing for India.&rdquo;</strong></span></p>

<p><br />
<br />
&nbsp;</p>

<p><br />
&nbsp;</p>
",13,216,0,0,Prabhsimran Singh,Batting,137,69,34,-,-,https://scores.iplt20.com/ipl/playerimages/lQrW7Dx6cn1742893287137.png,
